
48,93.12286,215.656003,308.778863,143.77067
49,97.475942,211.38426,308.860202,140.92284
50,102.435203,206.387307,308.822511,137.59154
51,107.87681,13550.342135,13658.218945,9033.56142
52,113.435444,13545.870884,13659.306328,9030.58059
53,117.386121,191.494693,308.880814,127.66313
54,119.937001,188.815376,308.752377,125.87692
55,122.551406,186.312979,308.864385,124.20865
56,123.834113,26895.853827,27019.68794,17930.56922
57,122.53716,26912.051832,27034.588992,17941.36789
58,120.74599,187.977552,308.723543,125.31837
59,119.893745,188.856567,308.750312,125.90438
60,119.935401,188.811005,308.746406,125.874
61,120.972476,187.794244,308.766719,125.19616
62,122.762955,185.971074,308.734029,123.98072
63,125.518683,183.205952,308.724636,122.1373
64,128.972641,179.756647,308.729288,119.83776
65,132.768951,175.911204,308.680155,117.27414
66,136.981667,171.82445,308.806118,114.54963
67,139.610199,13563.905292,13703.515491,9042.60353
68,140.560613,26951.140601,27091.701214,17967.42707
69,141.037992,26849.305744,26990.343736,17899.53716
70,140.587067,13462.346851,13602.933918,8974.8979
71,140.228138,168.439699,308.667837,112.29313
72,140.873045,167.87804,308.751085,111.91869
73,141.581959,167.153285,308.735244,111.43552
74,142.418121,13446.707805,13589.125927,8964.47187
75,144.115301,40213.506866,40357.622168,26809.00458
76,146.444982,26916.171534,27062.616515,17944.11436
77,149.01747,159.72492,308.742391,106.48328
78,151.280561,26944.646736,27095.927297,17963.09782
79,151.901919,40242.610614,40394.512533,26828.40708
80,149.818709,13469.917166,13619.735875,8979.94478
81,146.550603,13357.880849,13504.431452,8905.2539
82,143.899422,40045.214491,40189.113912,26696.80966
83,142.674166,40264.658634,40407.3328,26843.10576
84,142.581672,13522.180895,13664.762567,9014.78726
85,143.015404,165.749494,308.764897,110.49966
86,143.796912,164.960806,308.757718,109.97387
87,144.99066,163.758287,308.748947,109.17219
88,146.552697,39995.950972,40142.503669,26663.96731
89,147.829668,53347.525268,53495.354936,35565.01685
90,148.024533,40243.546778,40391.57131,26829.03119
91,146.913932,40283.859195,40430.773127,26855.90613
92,144.262279,26917.687147,27061.949427,17945.12476
93,142.239943,26845.825212,26988.065155,17897.21681
94,141.633315,26717.514159,26859.147474,17811.67611
95,141.906197,13441.276873,13583.18307,8960.85125
96,142.767491,166.049238,308.816729,110.69949
97,143.520405,26795.652336,26939.172741,17863.76822
98,142.669879,53552.250751,53694.92063,35701.5005
99,139.518931,53576.613446,53716.132376,35717.7423
100,135.405485,53493.003434,53628.408919,35662.00229
101,131.724254,40162.342417,40294.066671,26774.89494
102,129.62831,53644.453897,53774.082206,35762.96926
103,129.460663,67038.032411,67167.493074,44692.02161
104,130.422528,40185.49752,40315.920048,26790.33168
105,131.278994,13519.327218,13650.606212,9012.88481
106,131.523117,13599.552509,13731.075625,9066.36834
107,131.566248,13605.830562,13737.396811,9070.55371
108,131.410742,13515.372146,13646.782888,9010.2481
109,130.611057,13514.377654,13644.988712,9009.5851
110,129.126202,179.696896,308.823097,119.79793
111,128.074369,40216.609276,40344.683644,26811.07285
112,128.12359,66896.150459,67024.274049,44597.43364
113,128.571872,40227.633842,40356.205714,26818.42256
114,128.916904,26952.969671,27081.886576,17968.64645
115,129.663686,40296.09463,40425.758316,26864.06309
116,130.928853,40315.747033,40446.675886,26877.16469
117,131.907277,13583.945854,13715.853131,9055.9639
118,131.911439,13614.566647,13746.478086,9076.37776
119,131.073643,13615.316003,13746.389646,9076.87734
120,130.175324,13589.962853,13720.138177,9059.97524
121,129.235928,26819.014805,26948.250733,17879.3432
122,128.261932,53507.310855,53635.572787,35671.54057
123,127.647613,53678.252346,53805.899959,35785.50156
124,127.543974,53493.512248,53621.056222,35662.3415
125,127.65194,40100.503704,40228.155644,26733.66914
126,127.891137,180.946067,308.837204,120.63071
127,128.206358,13593.82264,13722.028998,9062.54843
128,128.601795,26990.866692,27119.468487,17993.91113
129,129.473774,13586.745863,13716.219637,9057.83058
130,131.959661,176.789715,308.749375,117.85981
131,135.317141,173.609526,308.926667,115.73968
132,137.051314,171.822162,308.873476,114.54811
133,137.528679,171.216034,308.744713,114.14402
134,138.283963,26962.281466,27100.565429,17974.85431
135,138.246327,40275.605178,40413.851505,26850.40345
136,136.668705,26850.328947,26986.997651,17900.2193
137,134.499362,26833.878314,26968.377677,17889.25221
138,133.332116,40014.659792,40147.991908,26676.43986
139,134.170637,40029.155368,40163.326005,26686.10358
140,136.741334,13525.037089,13661.778423,9016.69139
141,139.716685,169.167842,308.884527,112.77856
142,141.57365,26869.613926,27011.187576,17913.07595
143,142.471216,40285.649502,40428.120718,26857.09967
144,143.117822,13595.320361,13738.438183,9063.54691
145,143.384393,13501.172905,13644.557298,9000.78194
146,142.686807,13495.345114,13638.031921,8996.89674
147,141.754123,166.992356,308.746479,111.32824
148,141.262957,13519.446603,13660.70956,9012.9644
149,141.126613,26785.607564,26926.734177,17857.07171
150,141.013044,13433.510791,13574.523835,8955.67386
151,140.383746,168.453324,308.83707,112.30222
152,139.088015,169.708662,308.796678,113.13911
153,137.78879,26764.288692,26902.077482,17842.85913
154,137.469566,26766.667457,26904.137023,17844.44497
155,138.625884,40071.066067,40209.691951,26714.04404
156,140.496934,53516.239193,53656.736127,35677.4928
157,140.859494,13585.102243,13725.961738,9056.73483
158,138.504999,40230.396914,40368.901913,26820.26461
159,134.851811,53520.462265,53655.314076,35680.30818
160,132.095646,26825.806011,26957.901657,17883.87067
161,131.293559,13538.619483,13669.913042,9025.74632
162,132.034759,13556.400707,13688.435466,9037.60047
163,133.387763,13542.759466,13676.147229,9028.50631
164,134.58073,174.276648,308.857378,116.18443
165,135.628085,173.194888,308.822972,115.46326
166,136.847537,13570.428413,13707.27595,9046.95228
167,138.035022,40209.700841,40347.735863,26806.46723
168,138.987905,40161.540831,40300.528736,26774.36055
169,139.90011,40246.949753,40386.849864,26831.29984
170,140.389151,26888.181491,27028.570642,17925.45433
171,139.564083,13563.128467,13702.69255,9042.08564
172,137.790743,26922.243816,27060.034559,17948.16254
173,136.228247,26827.851403,26964.079649,17885.23427
174,135.542128,40193.538268,40329.080396,26795.69218
175,135.429565,40282.965099,40418.394664,26855.31007
176,135.356514,26984.750592,27120.107106,17989.83373
177,135.233319,13549.692333,13684.925652,9033.12822
178,135.311355,26882.19861,27017.509965,17921.46574
179,135.611606,53586.660131,53722.271738,35724.44009
180,135.5956,66782.585786,66918.181387,44521.72386
181,135.038966,40045.003554,40180.042521,26696.66904
182,134.788113,26917.049114,27051.837226,17944.69941
183,135.648456,40225.283327,40360.931784,26816.85555
184,136.680824,40206.12038,40342.801204,26804.08025
185,136.438204,53686.008279,53822.446484,35790.67219
186,135.224368,13562.013756,13697.238124,9041.3425
187,134.006111,26957.284063,27091.290174,17971.52271
188,132.91391,40341.67408,40474.587991,26894.44939
189,131.951136,40391.817125,40523.768261,26927.87808
190,131.213398,40280.118699,40411.332097,26853.41247
191,130.672962,53413.400505,53544.073467,35608.93367
192,130.574474,53431.966526,53562.541,35621.31102
193,131.204609,26810.297525,26941.502134,17873.53168
194,132.294835,176.556499,308.851334,117.70433
195,133.007709,175.871335,308.879045,117.24756
196,133.023997,26923.467783,27056.49178,17948.97852
197,133.201443,26935.657959,27068.859403,17957.10531
198,134.094697,174.73286,308.827557,116.48857
199,135.118647,173.751491,308.870138,115.83433
200,135.676039,13536.565574,13672.241612,9024.37705
201,135.995789,26808.202811,26944.1986,17872.13521
202,136.466198,53493.251234,53629.717433,35662.16749
203,136.88161,40222.719157,40359.600767,26815.1461
204,137.45818,171.35859,308.81677,114.23906
205,138.119544,40213.108806,40351.228351,26808.7392
206,138.120242,80359.79807,80497.918312,53573.19871
207,137.928012,67034.880868,67172.80888,44689.92058
208,138.935732,53536.009873,53674.945605,35690.67325
209,141.106193,40055.300553,40196.406745,26703.5337
210,142.189974,26729.026518,26871.216492,17819.35101
211,140.388558,13458.911713,13599.300272,8972.60781
212,136.837077,40248.623578,40385.460655,26832.41572
213,134.218162,53688.9267,53823.144862,35792.6178
214,133.399189,26909.272084,27042.671274,17939.51472
215,133.694634,13482.052728,13615.747362,8988.03515
216,134.539413,174.242466,308.781879,116.16164
217,136.114985,172.681194,308.796179,115.1208
218,138.054814,26838.974457,26977.029271,17892.64964
219,139.386534,26874.408401,27013.794935,17916.27227
220,140.245526,26877.547741,27017.793267,17918.36516
221,140.164386,80443.296645,80583.461031,53628.86443
222,139.163157,80395.230647,80534.393804,53596.82043
223,138.906105,80396.610467,80535.516572,53597.74031
224,139.543493,80404.714117,80544.257611,53603.14274
225,140.058999,80534.399845,80674.458844,53689.5999
226,139.958842,120686.85022,120826.809062,80457.90015
227,139.734729,93783.285076,93923.019804,62522.19005
228,140.385608,80391.343596,80531.729205,53594.22906
229,141.963266,80357.808323,80499.771589,53571.87222
230,142.988191,80364.895252,80507.883443,53576.59683
231,142.844479,80437.486985,80580.331464,53624.99132
232,142.065669,93783.579734,93925.645403,62522.38649
233,140.601114,120418.33408,120558.935194,80278.88939
234,138.623952,120412.276666,120550.900618,80274.85111
235,136.66555,106980.266716,107116.932266,71320.17781
236,134.907879,80277.975451,80412.88333,53518.6503
237,133.821721,120345.214994,120479.036715,80230.14333
238,133.881681,120356.965483,120490.847164,80237.97699
239,135.022866,67014.958671,67149.981537,44676.63911
240,136.956988,80256.629014,80393.586002,53504.41934
241,138.535676,80298.664051,80437.199727,53532.4427
242,138.320178,93791.063103,93929.383281,62527.3754
243,136.553774,93678.371781,93814.925555,62452.24785
244,134.466586,66885.524842,67019.991428,44590.34989
245,133.24884,67051.691971,67184.940811,44701.12798
246,133.399694,67052.027642,67185.427335,44701.35176
247,134.19795,80464.522354,80598.720304,53643.0149
248,135.031762,107125.005668,107260.037429,71416.67045
249,136.062272,80386.373659,80522.435931,53590.91577
250,137.014418,93737.190259,93874.204677,62491.46017
251,137.086922,93730.986705,93868.073626,62487.32447
252,136.028583,67057.366597,67193.395179,44704.91106
253,134.807172,67061.820723,67196.627895,44707.88048
254,134.079065,53698.445537,53832.524602,35798.96369
255,133.247919,93692.550182,93825.798101,62461.70012
256,131.523818,93703.877438,93835.401255,62469.25163
257,129.222327,66923.382476,67052.604803,44615.58832
258,127.340869,66937.726596,67065.067465,44625.15106
259,126.791049,80222.193334,80348.984383,53481.46222
260,127.88208,120246.004339,120373.886419,80164.00289
261,129.843489,107096.609828,107226.453317,71397.73989
262,131.254604,80414.183017,80545.437621,53609.45534
263,131.916646,80371.458271,80503.374917,53580.97218
264,132.75841,106952.88664,107085.64505,71301.92443
265,133.321074,107019.926039,107153.247114,71346.61736
266,133.379886,107154.377879,107287.757764,71436.25192
267,133.378931,120280.620141,120413.999072,80187.08009
268,133.070205,93479.842635,93612.91284,62319.89509
269,132.206411,107088.432107,107220.638518,71392.28807
270,130.89993,120591.851564,120722.751494,80394.56771
271,129.674938,107112.745249,107242.420186,71408.49683
272,129.192658,93635.481812,93764.67447,62423.65454
273,129.510695,80419.620333,80549.131028,53613.08022
274,130.493873,80514.834281,80645.328155,53676.55619
275,131.843545,67138.655138,67270.498682,44759.10343
276,132.848856,80493.947763,80626.79662,53662.63184
277,133.272784,80492.58479,80625.857574,53661.72319
278,133.475362,80312.531747,80446.007109,53541.68783
279,133.795544,93669.582371,93803.377915,62446.38825
280,134.82852,93734.790022,93869.618542,62489.86001
281,136.378356,107162.855758,107299.234114,71441.90384
282,137.544021,80444.62192,80582.165941,53629.74795
283,137.948308,80354.185034,80492.133343,53569.45669
284,138.228766,106994.536741,107132.765507,71329.69116
285,138.782399,80339.142843,80477.925242,53559.42856
286,140.021685,66910.968417,67050.990102,44607.31228
287,141.119466,66915.93739,67057.056856,44610.62493
288,141.421076,107257.373094,107398.79417,71504.9154
289,141.30461,93807.401959,93948.706569,62538.26797
290,140.77021,80544.874853,80685.645062,53696.58324
291,139.304902,107129.755246,107269.060148,71419.83683
292,137.606041,120394.074669,120531.680711,80262.71645
293,136.151557,93677.526435,93813.677992,62451.68429
294,134.914111,66962.701989,67097.616101,44641.80133
295,134.116378,67018.489765,67152.606143,44678.99318
296,134.211875,80430.239723,80564.451598,53620.15982
297,135.187356,67111.162974,67246.35033,44740.77532
298,134.486975,80387.657929,80522.144904,53591.77195
299,132.979134,93828.018382,93960.997517,62552.01225
300,132.759021,80457.031271,80589.790293,53638.02085
301,133.345881,107112.687844,107246.033726,71408.45856
302,133.38707,120510.913367,120644.300437,80340.60891
303,132.776618,80423.122674,80555.899292,53615.41512
304,133.072533,80469.237034,80602.309567,53646.15802
305,134.421544,80439.116199,80573.537743,53626.07747
306,135.393343,53697.16748,53832.560823,35798.11165
307,135.488191,80317.762503,80453.250694,53545.175
308,135.037034,93649.844438,93784.881472,62433.22963
309,134.241944,93785.938933,93920.180877,62523.95929
310,133.547573,93819.612295,93953.159868,62546.4082
311,133.823372,80500.269801,80634.093173,53666.84653
312,135.373035,67101.542786,67236.915821,44734.36186
313,137.407382,80375.949764,80513.357146,53583.96651
314,139.207691,93688.235318,93827.443009,62458.82355
315,140.101481,80404.87978,80544.981261,53603.25319
316,139.185477,120465.07105,120604.256526,80310.04737
317,137.263223,107056.62777,107193.890993,71371.08518
318,135.916008,67098.604235,67234.520242,44732.40282
319,135.648173,80472.889849,80608.538022,53648.59323
320,135.771586,67095.972196,67231.743782,44730.64813
321,134.576947,80484.635284,80619.212231,53656.42352
322,131.594985,93855.244095,93986.83908,62570.16273
323,128.347927,93606.486932,93734.834858,62404.32462
324,126.342303,80263.972845,80390.315148,53509.31523
325,126.428761,93856.573304,93983.002065,62571.04887
326,128.488725,107198.705613,107327.194339,71465.80374
327,131.956231,80413.423023,80545.379255,53608.94868
328,136.106772,80321.595365,80457.702136,53547.73024
329,139.316308,66967.392201,67106.708508,44644.92813
330,139.988468,53692.643841,53832.632309,35795.09589
331,138.445964,80402.935559,80541.381523,53601.95704
332,136.96319,93832.773027,93969.736217,62555.18202
333,136.914088,93894.231813,94031.145901,62596.15454
334,138.201994,93857.218732,93995.420725,62571.47915
335,140.035487,80418.159312,80558.194799,53612.10621
336,141.077467,80468.152483,80609.22995,53645.43499
337,140.616291,67104.387101,67245.003392,44736.25807
338,139.464155,67091.073441,67230.537597,44727.38229
339,138.020904,67092.457828,67230.478732,44728.30522
340,136.522085,93656.167541,93792.689626,62437.44503
341,136.178149,107003.462404,107139.640552,71335.6416
342,137.088875,80329.063674,80466.152549,53552.70912
343,138.122292,93635.102982,93773.225274,62423.40199
344,138.086423,120487.704423,120625.790846,80325.13628
345,137.224263,107157.263486,107294.487749,71438.17566
346,136.615473,80377.568778,80514.184251,53585.04585
347,136.895992,93588.099955,93724.995947,62392.06664
348,137.853729,107035.010299,107172.864028,71356.67353
349,139.521304,120480.69039,120620.211695,80320.46026
350,141.734371,106979.293642,107121.028013,71319.52909
351,143.536872,80271.094711,80414.631582,53514.06314
352,144.384855,80233.899765,80378.28462,53489.26651
353,144.20181,93644.044455,93788.246265,62429.36297
354,142.841302,107147.456257,107290.29756,71431.6375
355,139.983873,80417.591879,80557.575752,53611.72792
356,136.288729,67092.165405,67228.454134,44728.11027
357,133.327741,80431.255956,80564.583697,53620.8373
358,131.054212,93646.139515,93777.193727,62430.75968
359,129.501869,93616.035246,93745.537115,62410.69016
360,129.358143,67031.659089,67161.017233,44687.77273
361,130.305711,53702.180619,53832.48633,35801.45375
362,131.870716,53700.630902,53832.501618,35800.4206
363,133.570344,80414.885785,80548.456129,53609.92386
364,134.216492,93706.225123,93840.441615,62470.81675
365,134.498966,67015.75038,67150.249346,44677.16692
366,136.137482,80468.621507,80604.758989,53645.74767
367,138.707328,120567.002746,120705.710074,80378.00183
368,140.201125,107086.91206,107227.113186,71391.27471
369,139.383459,80296.173355,80435.556814,53530.78224
370,137.52891,80320.397048,80457.925957,53546.93137
371,137.183991,93642.28046,93779.464451,62428.18697
372,138.162278,80337.313837,80475.476115,53558.20922
373,137.995176,80349.167568,80487.162745,53566.11171
374,135.903855,93671.138809,93807.042664,62447.42587
375,133.638625,80461.174522,80594.813147,53640.78301
376,132.885561,93857.091813,93989.977374,62571.39454
377,134.228547,80466.928935,80601.157481,53644.61929
378,136.934896,53695.582391,53832.517288,35797.05493
379,139.603554,53692.963412,53832.566966,35795.30894
380,141.268966,66989.521185,67130.790151,44659.68079
381,141.366502,66973.340277,67114.706779,44648.89352
382,140.074727,53692.476785,53832.551512,35794.98452
383,137.942367,66928.159739,67066.102107,44618.77316
384,135.45838,93674.943111,93810.401491,62449.96207
385,133.56261,107105.205914,107238.768524,71403.47061
386,133.134545,80375.820173,80508.954718,53583.88012
387,133.959353,53698.529998,53832.489351,35799.02
388,135.204701,67090.594149,67225.798851,44727.06277
389,136.487628,67093.906315,67230.393942,44729.27088
390,137.579785,80427.837579,80565.417364,53618.55839
391,138.183144,93826.287007,93964.47015,62550.858
392,137.812142,80457.417225,80595.229367,53638.27815
393,136.271738,80404.146542,80540.41828,53602.76436
394,133.781605,67017.164335,67150.94594,44678.10956
395,130.806669,53701.709489,53832.516159,35801.13966
396,127.885518,67094.048037,67221.933555,44729.36536
397,125.557926,67102.752249,67228.310175,44735.16817
398,124.491224,66963.611155,67088.102379,44642.40744
399,124.872244,93720.074786,93844.94703,62480.04986
400,126.312979,93815.359158,93941.672137,62543.57277
401,127.860782,93651.643452,93779.504234,62434.42897
402,128.772435,120440.171099,120568.943534,80293.4474
403,129.034834,120406.026605,120535.061439,80270.6844
404,129.032116,147162.804234,147291.83635,98108.53616
405,129.84224,147225.888648,147355.730888,98150.59243
406,130.873514,133888.30362,134019.177134,89258.86908
407,131.906662,147309.476652,147441.383314,98206.31777
408,132.873579,133893.319603,134026.193183,89262.21307
409,133.476589,107170.62592,107304.102509,71447.08395
410,133.199269,120493.278277,120626.477545,80328.85218
411,132.212601,160670.961896,160803.174496,107113.9746
412,131.601981,174058.195111,174189.797092,116038.79674
413,132.815439,133923.572842,134056.388281,89282.38189
414,135.688656,133891.226088,134026.914744,89260.81739
415,137.88401,147182.282257,147320.166267,98121.5215
416,137.848578,120482.629606,120620.478184,80321.75307
417,136.388267,107167.666721,107304.054988,71445.11115
418,134.617371,107169.398553,107304.015924,71446.2657
419,133.23047,133860.256762,133993.487232,89240.17117
420,131.733969,147254.821313,147386.555283,98169.88088
421,129.813791,133890.438347,134020.252138,89260.29223
422,128.707172,133888.396757,134017.103929,89258.93117
423,129.365833,120568.242978,120697.608811,80378.82865
424,131.46463,120560.354751,120691.81938,80373.56983
425,133.766485,147267.588002,147401.354486,98178.392
426,134.976136,173919.613699,174054.589835,115946.40913
427,134.441378,187185.035602,187319.476979,124790.02373
428,132.769532,200573.324361,200706.093894,133715.54957
429,131.099844,173910.899028,174041.998872,115940.59935
430,130.225468,147098.796624,147229.022092,98065.86442
431,130.277756,146964.803259,147095.081016,97976.53551
432,130.618646,133756.708738,133887.327384,89171.13916
433,130.539957,133913.984982,134044.524939,89275.98999
434,130.950321,120554.61448,120685.564801,80369.74299
435,132.44828,133887.651159,134020.099439,89258.43411
436,134.230614,160511.142681,160645.373295,107007.42845
437,135.592099,147139.033199,147274.625297,98092.6888
438,136.313579,120482.215664,120618.529244,80321.47711
439,136.302323,133851.855734,133988.158057,89234.57049
440,135.075746,160470.776176,160605.851922,106980.51745
441,132.657156,133826.964161,133959.621317,89217.97611
442,130.572697,120601.224256,120731.796952,80400.81617
443,130.188525,120609.754623,120739.943148,80406.50308
444,131.115965,147169.443216,147300.559181,98112.96214
445,132.322401,200609.713856,200742.036257,133739.80924
446,132.673545,160605.058056,160737.731602,107070.0387
447,131.761126,107172.38016,107304.141286,71448.25344
448,129.668016,160566.330214,160695.99823,107044.22014
449,128.097689,187323.561283,187451.658972,124882.37419
450,128.569685,160670.307181,160798.876866,107113.53812
451,131.056821,147143.133424,147274.190245,98095.42228
452,134.004525,120465.758334,120599.762859,80310.50556
453,135.635568,107168.521161,107304.156729,71445.68077
454,135.896807,173869.34915,174005.245957,115912.89943
455,135.648098,213774.342612,213909.990711,142516.22841
456,135.198648,160510.68204,160645.880688,107007.12136
457,134.828775,147288.780675,147423.60945,98192.52045
458,134.93151,133878.757313,134013.688823,89252.50488
459,134.998476,120557.877747,120692.876223,80371.9185
460,134.156152,120547.359162,120681.515314,80364.90611
461,132.707089,147284.044809,147416.751898,98189.36321
462,131.636274,187277.33115,187408.967424,124851.5541
463,131.87725,160479.835895,160611.713145,106986.55726
464,133.723739,120479.426575,120613.150314,80319.61772
465,136.382674,120598.801193,120735.183867,80399.2008
466,138.991119,120593.683823,120732.674942,80395.78922
467,141.616266,133829.885174,133971.50144,89219.92345
468,143.390186,240790.40594,240933.796126,160526.93729
469,142.670838,240889.639065,241032.309903,160593.09271
470,139.779117,174146.793843,174286.572959,116097.86256
471,136.862418,187521.097028,187657.959446,125014.06469
472,134.217931,200886.070767,201020.288698,133924.04718
473,132.094799,187463.989757,187596.084556,124975.99317
474,130.962986,214115.00506,214245.968046,142743.33671
475,130.712755,214160.740367,214291.453122,142773.82691
476,131.363628,227346.618498,227477.982126,151564.41233
477,132.469175,254140.735023,254273.204198,169427.15668
478,132.953201,227649.793077,227782.746277,151766.52872
479,132.683076,187447.511429,187580.194505,124965.00762
480,132.525285,160741.700139,160874.225424,107161.13343
481,133.339697,160740.946293,160874.28599,107160.63086
482,134.498404,187401.652427,187536.150831,124934.43495
483,135.213056,200800.678544,200935.8916,133867.11903
484,135.538593,200814.730479,200950.269071,133876.48699
485,135.705205,214114.685442,214250.390647,142743.12363
486,135.042771,214000.177397,214135.220167,142666.78493
487,133.386473,187369.877413,187503.263887,124913.25161
488,132.448358,160741.753133,160874.201491,107161.16876
489,132.670161,187547.951628,187680.621789,125031.96775
490,133.079346,200964.934701,201098.014047,133976.62313
491,133.914083,174147.452053,174281.366136,116098.30137
492,135.585345,174134.727491,174270.312836,116089.81833
493,136.828008,187538.711517,187675.539525,125025.80768
494,136.664137,187506.483734,187643.147872,125004.32249
495,135.602684,174127.791348,174263.394032,116085.19423
496,134.457444,160739.801295,160874.258738,107159.86753
497,133.603028,174043.189912,174176.79294,116028.79327
498,132.516422,214089.78224,214222.298662,142726.52149
499,130.861897,214145.593931,214276.455828,142763.72929
500,129.685318,187435.379502,187565.064819,124956.91967
